Date,Open,High,Low,Close,Volume
2024-12-18,27.86,28.4,24.72,24.86,10891198.88
2024-12-19,24.85,25.61,21.72,22.81,14916127.01
2024-12-20,22.81,23.72,20.02,23.39,13433143.15
2024-12-21,23.4,24.94,21.78,22.13,8748702.92
2024-12-22,22.14,22.79,21.31,22.08,4483502.54
2024-12-23,22.08,24.97,21.49,24.55,9215196.76
2024-12-24,24.55,25.99,23.54,25.42,8371919.06
2024-12-25,25.43,25.59,24.15,24.44,4716973.49
2024-12-26,24.44,24.7,22.42,22.68,4244868.44
2024-12-27,22.68,23.67,21.37,21.57,5144826.16
2024-12-28,21.56,22.38,21.06,21.99,4644178.39
2024-12-29,21.99,22.02,20.77,20.96,2537973.93
2024-12-30,20.96,21.83,20.09,20.58,4524110.74
2024-12-31,20.57,21.2,19.82,20.01,4498064.0
2025-01-01,20.02,21.86,19.67,21.73,4784506.5
2025-01-02,21.73,22.91,21.72,22.07,5942889.48
2025-01-03,22.07,23.9,21.63,23.48,6281911.66
2025-01-04,23.48,24.05,22.87,23.6,3449453.99
2025-01-05,23.6,23.83,22.85,23.58,2516610.67
2025-01-06,23.58,24.78,23.01,23.83,5871853.9
2025-01-07,23.83,23.84,21.18,21.38,7603584.68
2025-01-08,21.39,21.73,19.59,20.44,6791105.29
2025-01-09,20.44,20.73,19.14,19.65,5470102.72
2025-01-10,19.64,20.54,19.53,20.24,5079025.48
2025-01-11,20.25,20.69,19.81,20.21,2575892.75
2025-01-12,20.21,20.34,19.59,19.84,2354200.64
2025-01-13,19.85,20.44,17.83,19.35,8929572.72
2025-01-14,19.36,20.51,19.25,20.32,4234979.71
2025-01-15,20.33,22.15,20.1,22.1,7193382.93
2025-01-16,22.1,23.78,21.3,23.03,8100341.74
2025-01-17,23.03,25.23,23.02,25.09,5333944.46
2025-01-18,25.1,25.67,23.37,24.12,7180885.24
2025-01-19,24.12,26.71,22.19,24.34,18510171.54
2025-01-20,24.34,26.94,23.4,25.09,21688921.29
2025-01-21,25.08,27.09,23.68,26.67,10509727.17
2025-01-22,26.67,27.21,25.13,25.3,4298632.85
2025-01-23,25.29,26.25,23.98,25.65,6658261.17
2025-01-24,25.66,26.44,24.86,25.18,4571970.71
2025-01-25,25.17,25.44,24.68,24.93,2767936.88
2025-01-26,24.93,26.39,24.86,24.88,3530502.68
2025-01-27,24.88,25.14,22.18,24.21,9451690.74
2025-01-28,24.22,24.66,22.36,22.61,4338921.76
2025-01-29,22.62,24.45,22.32,23.66,5429195.02
2025-01-30,23.66,25.21,23.41,24.46,4138779.01
2025-01-31,24.46,26.4,24.12,25.17,5624198.46
2025-02-01,25.16,25.99,22.76,22.98,4595841.04
2025-02-02,22.98,23.33,19.29,20.46,12557348.56
2025-02-03,20.47,22.05,15.4,21.64,31291131.83
2025-02-04,21.64,21.71,19.32,19.97,10301205.02
2025-02-05,19.98,20.27,18.96,19.19,5964659.67
2025-02-06,19.19,19.94,18.41,18.58,4582527.29
2025-02-07,18.59,19.86,17.79,18.39,5908194.93
2025-02-08,18.39,18.63,17.87,18.45,2487416.07
2025-02-09,18.44,19.0,17.44,18.26,3353841.91
2025-02-10,18.26,19.13,17.67,18.81,3713087.79
2025-02-11,18.8,19.79,18.22,18.66,4263524.03
2025-02-12,18.65,19.51,17.64,19.2,5633560.52
2025-02-13,19.2,19.34,18.18,18.56,2549414.88
2025-02-14,18.56,19.84,18.45,19.38,3273627.94
2025-02-15,19.39,19.67,18.73,18.99,1679060.06
2025-02-16,19.0,19.26,18.56,18.69,1828935.06
2025-02-17,18.7,19.8,18.36,19.12,3643081.5
2025-02-18,19.12,19.2,17.28,17.88,4505341.14
2025-02-19,17.88,18.21,17.44,17.98,2675151.19
2025-02-20,17.98,18.48,17.81,18.28,2731996.9
2025-02-21,18.28,19.06,17.12,17.43,4587895.37
2025-02-22,17.43,18.03,17.3,17.76,2055640.23
2025-02-23,17.76,18.13,17.42,17.62,1720018.44
2025-02-24,17.62,17.75,14.97,15.26,5293023.88
2025-02-25,15.26,15.59,14.02,15.31,10228092.27
2025-02-26,15.31,15.78,14.67,15.26,6144417.14
2025-02-27,15.26,15.78,14.78,15.1,3366542.39
2025-02-28,15.11,15.2,13.45,14.81,6722597.01
2025-03-01,14.81,15.14,14.22,14.75,2768879.74
2025-03-02,14.75,17.55,14.4,17.42,7915106.42
2025-03-03,17.42,17.49,14.36,14.46,8257408.33
2025-03-04,14.46,15.36,13.08,14.86,10326427.49
2025-03-05,14.87,16.59,14.63,16.43,8116733.84
2025-03-06,16.43,17.67,16.37,17.06,8697077.04
2025-03-07,17.06,17.54,15.73,15.94,10299090.47
2025-03-08,15.95,16.04,15.13,15.26,3134313.82
2025-03-09,15.27,15.37,13.6,13.81,4248839.69
2025-03-10,13.81,14.57,12.41,12.65,7677019.97
2025-03-11,12.66,13.66,11.85,13.13,10016626.39
2025-03-12,13.14,13.81,12.64,13.49,6327960.06
2025-03-13,13.49,13.6,12.71,13.04,4141753.02
2025-03-14,13.04,14.71,12.99,13.66,12755289.32
2025-03-15,13.66,14.25,13.63,14.01,3408277.79
2025-03-16,14.02,14.19,13.21,13.37,2780110.54
2025-03-17,13.38,14.24,13.34,14.03,3319483.11
2025-03-18,14.03,14.28,13.46,13.91,2922034.37
2025-03-19,13.92,15.05,13.77,15.03,5082770.6
2025-03-20,15.03,15.17,14.08,14.22,3092914.51
2025-03-21,14.22,14.39,13.82,13.97,1751688.08
2025-03-22,13.96,14.5,13.93,14.25,1474759.41
2025-03-23,14.25,14.5,14.21,14.47,1401116.5
2025-03-24,14.46,15.41,14.16,15.13,3509456.58
2025-03-25,15.13,15.61,14.87,15.44,2219727.7
2025-03-26,15.43,16.0,14.94,15.24,3150903.48
2025-03-27,15.25,15.8,15.17,15.52,2499733.03
2025-03-28,15.53,15.59,14.0,14.25,3532174.05
2025-03-29,14.25,14.42,13.37,13.55,2413896.58
2025-03-30,13.56,13.87,13.19,13.41,2061395.48
2025-03-31,13.42,13.72,12.96,13.51,2664605.78
2025-04-01,13.5,14.4,13.49,14.04,2669710.9
2025-04-02,14.04,14.4,12.81,12.9,6814389.49
2025-04-03,12.9,13.31,12.3,12.9,5139724.57
2025-04-04,12.9,13.2,12.35,12.94,4559146.69
2025-04-05,12.94,13.06,12.57,12.85,1414775.76
2025-04-06,12.84,12.96,11.0,11.28,4370640.73
2025-04-07,11.29,11.89,10.1,11.45,13409341.29
2025-04-08,11.46,11.89,10.78,10.93,4384116.83
2025-04-09,10.93,12.82,10.44,12.65,8980891.69
2025-04-10,12.65,12.67,11.68,12.08,4138245.7
2025-04-11,12.07,12.9,12.02,12.64,3323588.23
2025-04-12,12.64,13.29,12.47,13.15,2468342.79
2025-04-13,13.15,13.23,12.43,12.62,3154296.08
2025-04-14,12.63,13.25,12.57,12.63,2801098.17
2025-04-15,12.64,12.84,12.21,12.24,3088546.47
2025-04-16,12.24,12.53,11.89,12.35,2896851.83
2025-04-17,12.35,12.71,12.2,12.54,2255618.77
2025-04-18,12.54,12.72,12.4,12.56,1155230.48
2025-04-19,12.57,13.06,12.53,12.94,1188404.07
2025-04-20,12.93,13.6,12.87,13.28,2277566.14
2025-04-21,13.29,13.7,12.96,13.11,2623398.74
2025-04-22,13.1,14.18,12.88,14.13,3872482.56
2025-04-23,14.13,15.28,14.01,15.02,4479481.4
2025-04-24,15.02,15.15,14.15,15.06,3263326.6
2025-04-25,15.06,15.36,14.71,14.92,3790777.91
2025-04-26,14.92,15.28,14.67,14.86,2127724.28
2025-04-27,14.87,15.1,14.37,14.56,2456622.73
2025-04-28,14.56,15.11,14.24,15.03,3049340.9
2025-04-29,15.03,15.24,14.47,14.6,2173196.17
2025-04-30,14.61,14.76,13.83,14.3,2127588.64
2025-05-01,14.3,15.04,14.3,14.74,2952704.48
2025-05-02,14.74,15.03,14.49,14.65,2801948.57
2025-05-03,14.65,14.67,14.16,14.24,1788850.74
2025-05-04,14.24,14.37,13.81,13.86,1579429.9
2025-05-05,13.86,14.2,13.48,13.65,2448399.35
2025-05-06,13.65,13.89,13.2,13.82,2166912.06
2025-05-07,13.82,14.09,13.46,13.82,1873337.32
2025-05-08,13.81,15.99,13.81,15.88,5676038.21
2025-05-09,15.89,16.73,15.58,16.01,6902689.72
2025-05-10,16.01,17.47,15.86,17.34,5230336.13
2025-05-11,17.34,17.42,16.3,17.1,4824652.78
2025-05-12,17.1,17.98,16.03,16.74,6485836.98
2025-05-13,16.74,17.81,16.03,17.39,5140765.42
2025-05-14,17.4,17.53,16.67,17.01,3739156.87
2025-05-15,17.02,17.21,15.69,16.04,4599640.32
2025-05-16,16.04,16.54,15.61,15.76,3037327.69
2025-05-17,15.76,15.79,15.07,15.32,2634568.83
2025-05-18,15.33,16.4,14.88,15.88,4286878.87
2025-05-19,15.88,16.01,14.84,15.78,4330819.39
2025-05-20,15.79,16.42,15.24,15.71,4389269.1
2025-05-21,15.71,16.49,15.52,16.1,6093462.07
2025-05-22,16.1,16.91,16.04,16.74,4542884.36
2025-05-23,16.74,17.16,15.42,15.53,6190632.79
2025-05-24,15.53,15.91,15.24,15.34,2601739.54
2025-05-25,15.34,15.56,14.86,15.54,2236117.68
2025-05-26,15.54,15.96,15.4,15.54,2143637.24
2025-05-27,15.54,16.13,15.15,15.91,2513450.22
2025-05-28,15.91,16.16,15.31,15.69,2287285.42
2025-05-29,15.69,16.19,15.0,15.05,3470428.69
2025-05-30,15.05,15.12,13.76,13.9,6106096.75
2025-05-31,13.89,14.19,13.39,13.97,3241877.57
2025-06-01,13.97,14.13,13.58,14.06,1673437.42
2025-06-02,14.06,14.12,13.59,14.07,1803670.48
2025-06-03,14.08,14.45,13.98,14.11,2397370.67
2025-06-04,14.12,14.48,13.7,13.83,1698210.37
2025-06-05,13.84,14.04,12.64,12.89,4325191.79
2025-06-06,12.89,13.69,12.82,13.56,2892254.8
2025-06-07,13.57,14.08,13.48,13.83,1796907.09
2025-06-08,13.82,13.98,13.55,13.73,1301631.33
2025-06-09,13.73,14.4,13.54,14.36,2139591.17
2025-06-10,14.36,15.53,14.32,15.45,4610246.8
2025-06-11,15.45,15.66,14.77,14.89,4342696.57
2025-06-12,14.89,14.93,13.83,13.97,3957934.78
2025-06-13,13.98,13.99,12.75,13.44,6529679.32
2025-06-14,13.45,13.46,12.83,13.15,1849077.29
2025-06-15,13.16,13.33,13.0,13.3,1457954.35
2025-06-16,13.3,14.17,13.17,13.56,2758548.76
2025-06-17,13.57,13.79,12.8,12.99,3726610.19
2025-06-18,13.0,13.23,12.63,13.11,2573912.22
2025-06-19,13.12,13.38,12.91,13.07,1851285.83
2025-06-20,13.07,13.29,12.3,12.51,2738596.05
2025-06-21,12.51,12.75,11.69,12.03,2605780.15
2025-06-22,12.03,12.2,10.94,11.65,5918789.6
2025-06-23,11.65,12.97,11.39,12.82,4411334.51
2025-06-24,12.83,13.73,12.78,13.42,4188366.46
2025-06-25,13.42,13.51,12.99,13.13,2471771.03
2025-06-26,13.14,13.57,12.88,12.94,1893346.8
2025-06-27,12.94,13.23,12.73,13.05,1558205.31
2025-06-28,13.05,13.45,13.0,13.39,1200113.9
2025-06-29,13.4,13.88,13.24,13.7,1498678.23
2025-06-30,13.71,13.78,13.12,13.38,2514005.77
2025-07-01,13.37,13.44,12.78,12.9,1734062.81
2025-07-02,12.9,13.85,12.73,13.56,3263950.46
2025-07-03,13.55,14.08,13.43,13.67,3061053.26
2025-07-04,13.66,13.78,12.93,13.16,2145964.77
2025-07-05,13.16,13.27,12.99,13.23,900526.54
2025-07-06,13.23,13.7,13.1,13.48,1349555.74
2025-07-07,13.49,13.73,13.25,13.44,1830708.82
2025-07-08,13.43,14.0,13.2,13.96,2064962.22
2025-07-09,13.97,14.38,13.81,14.25,3387387.4
2025-07-10,14.25,15.34,14.15,15.23,3789246.68
2025-07-11,15.24,15.88,15.01,15.28,5080650.86
2025-07-12,15.29,15.48,14.7,15.11,2060919.92
2025-07-13,15.11,15.95,15.04,15.66,2764273.77
2025-07-14,15.66,16.47,15.57,15.75,4507587.92
2025-07-15,15.76,16.2,15.14,16.11,4643980.94
2025-07-16,16.11,17.04,15.82,16.67,5287087.42
2025-07-17,16.68,18.1,16.32,18.0,5904663.79
2025-07-18,18.0,19.17,17.32,17.83,9174118.14
2025-07-19,17.83,18.55,17.53,18.39,3650635.55
2025-07-20,18.4,20.01,18.32,19.27,6911594.44
2025-07-21,19.28,20.28,18.98,19.5,5619450.18
2025-07-22,19.49,19.99,18.63,19.66,5855280.76
2025-07-23,19.66,19.76,17.55,18.18,5010078.18
2025-07-24,18.18,18.69,17.15,17.91,4483165.69
2025-07-25,17.92,18.49,17.23,18.28,4032429.61
2025-07-26,18.29,18.64,18.16,18.41,2049354.9
2025-07-27,18.41,19.3,18.35,19.24,2938359.71
2025-07-28,19.24,19.56,17.97,18.12,3736717.03
2025-07-29,18.11,18.64,17.47,17.83,3802532.57
2025-07-30,17.84,17.95,16.77,17.71,3659853.89
2025-07-31,17.72,18.24,16.84,16.92,3516703.42
2025-08-01,16.93,17.03,15.67,16.07,6610546.3
2025-08-02,16.07,16.27,15.43,15.65,3023394.29
2025-08-03,15.64,16.4,15.44,16.3,1579840.27
2025-08-04,16.3,17.2,16.27,17.11,2701936.82
2025-08-05,17.12,17.12,16.08,16.38,3046165.48
2025-08-06,16.39,16.91,16.03,16.67,1844029.67
2025-08-07,16.67,18.5,16.57,18.48,5571750.6
2025-08-08,18.47,19.98,18.08,19.89,7663560.63
2025-08-09,19.89,21.99,19.78,21.94,7563414.97
2025-08-10,21.95,22.7,21.15,22.06,8655572.56
2025-08-11,22.07,22.61,20.84,21.07,7095724.29
2025-08-12,21.07,24.2,21.0,23.6,11374582.29
2025-08-13,23.6,24.74,23.23,23.98,11235490.05
2025-08-14,23.98,24.31,21.51,22.46,10838260.75
2025-08-15,22.45,23.04,21.36,21.76,5502258.56
2025-08-16,21.75,22.97,21.39,22.64,4847903.21
2025-08-17,22.64,26.33,22.36,25.64,11607242.36
2025-08-18,25.64,26.76,24.29,25.78,16005492.4
2025-08-19,25.79,25.81,23.42,23.56,12457022.21
2025-08-20,23.56,26.89,23.36,26.45,14580303.4
2025-08-21,26.45,26.6,24.63,24.82,8579726.43
2025-08-22,24.82,27.87,24.09,26.79,17391120.82
2025-08-23,26.8,26.83,25.52,26.28,6342745.06
2025-08-24,26.28,26.62,25.21,25.82,7437373.67
2025-08-25,25.82,26.46,23.08,23.38,10082049.36
2025-08-26,23.38,24.76,22.88,24.38,8019450.82
2025-08-27,24.37,24.69,23.58,23.78,7229659.66
2025-08-28,23.78,26.03,23.56,25.18,12872418.89
2025-08-29,25.18,25.23,23.11,23.43,9640370.92
2025-08-30,23.43,23.52,22.83,23.51,2759889.54
2025-08-31,23.51,24.06,23.18,23.2,4221549.06
2025-09-01,23.2,23.87,22.09,22.51,6922598.37
2025-09-02,22.52,23.6,22.34,23.49,5570998.65
2025-09-03,23.49,23.91,23.21,23.69,3694295.37
2025-09-04,23.69,23.97,22.18,22.32,3947853.36
2025-09-05,22.32,23.24,22.04,22.28,6727388.7
2025-09-06,22.28,22.52,21.87,22.19,2487454.71
2025-09-07,22.2,22.61,22.12,22.47,1891346.07
2025-09-08,22.47,23.31,22.23,23.04,3767545.95
2025-09-09,23.04,23.82,22.83,23.05,4633041.62
2025-09-10,23.05,23.93,22.89,23.57,3302753.17
2025-09-11,23.57,24.5,23.31,24.47,4025863.56
2025-09-12,24.47,25.33,24.16,25.13,4645718.7
2025-09-13,25.12,25.64,24.44,24.88,4154255.78
2025-09-14,24.88,25.02,23.84,24.09,2601143.16
2025-09-15,24.1,24.44,22.97,23.56,3698495.94
2025-09-16,23.56,23.76,23.1,23.48,2566010.45
2025-09-17,23.49,24.24,22.75,23.99,5315579.68
2025-09-18,24.0,24.75,23.68,24.62,3504432.03
2025-09-19,24.63,24.89,23.27,23.47,4258058.9
2025-09-20,23.48,23.66,23.09,23.34,1692009.53
2025-09-21,23.33,23.49,22.9,22.96,1321893.75
2025-09-22,22.95,23.05,20.24,21.65,8224657.83
2025-09-23,21.66,22.05,21.17,21.52,3338803.5
2025-09-24,21.52,21.97,20.98,21.6,4170756.29
2025-09-25,21.61,21.66,19.82,20.14,6221553.31
2025-09-26,20.15,21.24,19.93,21.07,3841681.96
2025-09-27,21.07,21.15,20.73,20.91,986010.15
2025-09-28,20.92,21.71,20.43,21.68,1599640.6
2025-09-29,21.68,21.9,20.9,21.74,2497335.67
2025-09-30,21.73,21.87,20.96,21.3,2883237.53
2025-10-01,21.31,22.63,21.05,22.58,3207385.07
2025-10-02,22.57,23.13,21.93,22.77,3766228.87
2025-10-03,22.78,23.09,22.09,22.5,4104599.03
2025-10-04,22.5,22.62,21.76,22.01,2081829.77
2025-10-05,22.02,22.94,21.88,22.0,2618277.27
2025-10-06,22.0,23.6,21.47,23.37,5609599.65
2025-10-07,23.37,23.73,21.75,21.79,5844902.56
2025-10-08,21.8,22.67,21.62,22.63,2790526.23
2025-10-09,22.63,22.67,21.32,21.99,3321045.72
2025-10-10,22.0,22.78,7.9,17.31,23919723.86
2025-10-11,17.31,19.0,16.6,17.2,11458227.87
2025-10-12,17.2,19.42,16.68,19.0,7320321.66
2025-10-13,19.0,20.19,18.73,19.84,8049413.89
2025-10-14,19.84,20.07,18.07,19.1,7462448.83
2025-10-15,19.1,19.26,17.73,18.06,4509983.09
2025-10-16,18.05,18.63,17.1,17.43,5003348.51
2025-10-17,17.42,17.69,15.69,16.61,7835846.23
2025-10-18,16.61,17.01,16.57,16.82,1907438.23
2025-10-19,16.81,17.66,16.53,17.29,3899283.36
2025-10-20,17.29,19.19,16.93,18.66,7350769.65
2025-10-21,18.66,18.97,17.53,17.61,7395919.32
2025-10-22,17.6,17.84,16.71,17.2,4748622.1
2025-10-23,17.2,17.79,17.09,17.44,3347662.36
2025-10-24,17.44,18.1,17.29,17.89,3108106.38
2025-10-25,17.89,18.25,17.79,18.02,1335088.7
2025-10-26,18.02,18.69,17.69,18.55,3365251.69
2025-10-27,18.54,19.06,18.08,18.22,3943961.89
2025-10-28,18.21,18.83,17.43,17.83,4096933.57
2025-10-29,17.83,18.67,17.54,18.13,5416675.72
2025-10-30,18.14,18.43,16.32,16.8,6399161.49
2025-10-31,16.8,17.46,16.73,17.24,3731444.08
2025-11-01,17.24,17.44,17.04,17.14,1754292.31
2025-11-02,17.15,17.64,16.99,17.58,2182107.95
2025-11-03,17.59,17.66,14.51,15.25,8552762.39
2025-11-04,15.25,15.51,13.69,14.68,10850755.72
2025-11-05,14.69,15.4,13.98,15.09,5894032.13
2025-11-06,15.08,15.24,14.24,14.74,3839934.18
2025-11-07,14.74,16.23,14.31,15.79,5993232.84
2025-11-08,15.79,16.03,15.12,15.51,4114455.99
2025-11-09,15.52,16.13,15.02,15.93,3070400.01
2025-11-10,15.92,16.67,15.79,16.36,4747415.9
2025-11-11,16.36,16.8,15.25,15.28,4143466.43
2025-11-12,15.28,16.25,14.92,15.15,4424573.31
2025-11-13,15.15,16.02,14.14,14.54,5949252.14
2025-11-14,14.55,14.61,13.58,13.81,6599254.26
2025-11-15,13.81,14.34,13.79,14.14,2552274.78
2025-11-16,14.14,14.54,13.4,13.73,5401879.85
2025-11-17,13.73,14.29,13.08,13.33,5381203.2
2025-11-18,13.34,14.0,13.06,13.79,4903240.7
2025-11-19,13.8,13.83,12.77,13.53,5275849.25
2025-11-20,13.53,14.0,12.77,12.93,7252067.4
2025-11-21,12.94,13.22,11.61,12.11,10358430.4
2025-11-22,12.12,12.31,11.74,12.17,3456903.63
2025-11-23,12.17,12.75,12.11,12.53,4334135.56
2025-11-24,12.52,13.21,12.3,12.97,4496999.27
2025-11-25,12.97,13.22,12.55,13.09,4555186.5
2025-11-26,13.08,13.51,12.75,13.46,3028988.41
2025-11-27,13.45,13.57,13.23,13.34,1701459.82
2025-11-28,13.33,13.55,13.04,13.13,2123209.77
2025-11-29,13.12,13.22,12.91,12.99,1416097.99
2025-11-30,12.99,13.42,12.93,12.95,1500368.36
2025-12-01,12.95,12.99,11.74,12.07,5522451.03
2025-12-02,12.07,13.59,11.98,13.47,4969655.99
2025-12-03,13.47,14.75,13.43,14.64,7868526.73
2025-12-04,14.64,14.93,13.97,14.25,3758770.08
2025-12-05,14.25,14.4,13.36,13.59,3480586.8
2025-12-06,13.59,14.08,13.49,13.92,1853489.23
2025-12-07,13.91,14.18,13.17,13.65,3292175.7
2025-12-08,13.65,14.29,13.56,13.76,2670832.64
2025-12-09,13.76,15.01,13.53,14.41,3722324.34
2025-12-10,14.41,14.89,13.94,14.1,4263150.6
2025-12-11,14.09,14.21,13.4,14.07,3338662.89
2025-12-12,14.06,14.35,13.27,13.63,2772453.23
2025-12-13,13.64,13.97,13.6,13.74,1138943.54
2025-12-14,13.74,13.8,13.09,13.28,1444630.59
2025-12-15,13.28,13.74,12.47,12.85,3683730.69
2025-12-16,12.86,13.13,12.55,12.93,3079222.23
2025-12-17,12.93,13.18,12.12,12.27,4482766.86
2025-12-18,12.26,12.88,11.74,11.93,4358098.12
2025-12-19,11.93,12.76,11.84,12.54,3247113.51
2025-12-20,12.54,12.72,12.48,12.56,931824.28
2025-12-21,12.55,12.71,12.22,12.44,1465467.53
2025-12-22,12.44,12.95,12.33,12.58,2293793.13
2025-12-23,12.58,12.7,12.07,12.39,2796573.57
2025-12-24,12.39,12.44,12.01,12.28,1615917.48
2025-12-25,12.27,12.43,11.99,12.07,1333620.15
2025-12-26,12.06,12.54,12.02,12.19,1924237.68
2025-12-27,12.18,12.55,12.16,12.52,1069666.97
2025-12-28,12.52,12.6,12.32,12.5,1277287.38
2025-12-29,12.5,13.03,12.25,12.3,2954854.09
2025-12-30,12.31,12.61,12.26,12.42,1646109.08
2025-12-31,12.42,12.55,12.19,12.21,1623004.35
2026-01-01,12.2,12.64,12.15,12.6,1298317.35
2026-01-02,12.61,13.43,12.58,13.27,3912084.12
2026-01-03,13.27,13.37,12.97,13.23,1815555.33
2026-01-04,13.24,13.58,13.21,13.43,1896532.62
2026-01-05,13.42,14.13,13.4,13.9,4109474.72
2026-01-06,13.91,14.24,13.47,14.04,4765607.39
2026-01-07,14.03,14.04,13.29,13.44,3137962.62
2026-01-08,13.45,13.56,13.03,13.21,2702515.67
2026-01-09,13.22,13.45,13.03,13.14,2260152.41
2026-01-10,13.14,13.26,13.07,13.13,1031188.16
2026-01-11,13.14,13.37,13.05,13.21,1177324.14
2026-01-12,13.21,13.52,12.93,13.08,2177683.73
2026-01-13,13.08,14.18,13.05,14.06,3292078.9
2026-01-14,14.06,14.4,13.85,14.11,3393667.12
2026-01-15,14.11,14.22,13.56,13.8,3074233.52
2026-01-16,13.8,13.87,13.43,13.73,1843762.86
2026-01-17,13.73,13.9,13.63,13.75,931201.13
2026-01-18,13.74,13.88,13.3,13.32,1741389.83
2026-01-19,13.31,13.32,12.37,12.88,4620041.93
2026-01-20,12.88,12.91,12.03,12.12,2563317.41
2026-01-21,12.13,12.66,11.89,12.4,2945663.72
2026-01-22,12.4,12.58,12.12,12.27,1814067.05
2026-01-23,12.26,12.5,12.04,12.22,1371389.49
2026-01-24,12.22,12.28,12.13,12.2,873927.83
2026-01-25,12.21,12.22,11.36,11.52,2941954.24
2026-01-26,11.53,12.13,11.51,11.95,2032874.78
2026-01-27,11.94,12.19,11.84,12.03,2172577.81
2026-01-28,12.03,12.07,11.69,11.84,1644483.52
2026-01-29,11.85,11.87,10.83,11.13,3626057.88
2026-01-30,11.13,11.17,10.51,10.79,4786187.32
2026-01-31,10.79,10.84,8.97,9.99,9723508.97
2026-02-01,9.99,10.08,9.22,9.41,5435399.92
2026-02-02,9.4,10.04,9.02,9.81,7134765.79
2026-02-03,9.8,9.9,9.08,9.49,5840286.03
2026-02-04,9.49,9.78,9.02,9.25,5382703.22
2026-02-05,9.26,9.36,7.85,7.92,12548184.43
2026-02-06,7.92,9.01,7.15,8.88,11728958.3
2026-02-07,8.88,9.05,8.58,8.91,6639108.5
2026-02-08,8.91,9.05,8.72,8.83,2536395.22
2026-02-09,8.83,9.02,8.44,8.83,2810980.42
2026-02-10,8.84,8.89,8.47,8.57,2423078.44
2026-02-11,8.57,8.62,8.13,8.33,4013442.3
2026-02-12,8.32,8.6,8.17,8.41,2312895.87
2026-02-13,8.41,8.91,8.3,8.77,2312791.37
2026-02-14,8.76,9.21,8.75,9.09,2831707.88
2026-02-15,9.1,9.25,8.6,8.79,3072824.5
2026-02-16,8.79,8.99,8.65,8.94,1897487.0
2026-02-17,8.93,9.0,8.66,8.82,1822045.86
2026-02-18,8.83,9.0,8.52,8.6,1800699.08
2026-02-19,8.6,8.76,8.35,8.58,1710735.8
2026-02-20,8.58,9.02,8.45,8.95,3124444.03
2026-02-21,8.95,9.05,8.85,8.87,1904565.08
2026-02-22,8.87,8.9,8.6,8.69,1310299.33
2026-02-23,8.69,8.7,8.17,8.26,4307602.85
2026-02-24,8.27,8.34,8.05,8.19,2590017.43
2026-02-25,8.2,9.59,8.18,9.27,5682666.11
2026-02-26,9.27,9.34,8.86,9.09,3368687.02
2026-02-27,9.1,9.3,8.55,8.71,2186732.81
2026-02-28,8.71,8.95,8.21,8.85,4572875.45
2026-03-01,8.85,9.21,8.54,8.67,3557448.24
2026-03-02,8.67,9.27,8.59,8.96,3615246.46
2026-03-03,8.95,9.02,8.56,8.8,2444530.23
2026-03-04,8.81,9.64,8.68,9.35,4234226.0
2026-03-05,9.35,9.49,9.07,9.21,3411090.96
2026-03-06,9.2,9.3,8.67,8.8,2220301.94
2026-03-07,8.8,8.86,8.64,8.7,1183315.17
2026-03-08,8.7,8.78,8.4,8.52,2230662.96
2026-03-09,8.51,9.1,8.51,8.87,3227979.6
2026-03-10,8.87,9.19,8.85,8.99,3158638.13
2026-03-11,8.98,9.18,8.86,8.99,2870982.98
2026-03-12,8.99,9.11,8.83,9.05,2618504.7
2026-03-13,9.06,9.6,9.02,9.08,4660242.88
2026-03-14,9.08,9.18,8.92,9.17,1876782.32
2026-03-15,9.17,9.56,9.11,9.5,3028709.92
2026-03-16,9.5,10.08,9.41,9.92,6674046.47
2026-03-17,9.92,10.03,9.68,9.79,3821697.74
2026-03-18,9.79,9.93,9.08,9.22,3501468.16
2026-03-19,9.23,9.34,8.89,9.04,3762569.79
2026-03-20,9.05,9.21,8.96,9.12,2825699.88
2026-03-21,9.11,9.17,8.76,8.82,1541020.98
2026-03-22,8.82,8.97,8.57,8.68,3112411.45
2026-03-23,8.69,9.29,8.58,9.11,6135696.2
2026-03-24,9.1,9.27,9.01,9.25,3558808.47
2026-03-25,9.25,9.5,9.17,9.37,2945718.74
2026-03-26,9.37,9.39,8.81,8.91,3050140.21
2026-03-27,8.92,8.98,8.48,8.57,3065203.64
2026-03-28,8.57,8.7,8.37,8.44,2100702.76
2026-03-29,8.43,8.59,8.2,8.42,1505046.94
2026-03-30,8.42,8.93,8.4,8.62,2979309.11
2026-03-31,8.63,8.89,8.5,8.78,2519101.5
2026-04-01,8.78,9.2,8.74,8.94,3121335.95
2026-04-02,8.94,9.01,8.42,8.63,3321091.67
2026-04-03,8.63,8.81,8.59,8.65,1234713.25
2026-04-04,8.65,8.78,8.61,8.69,766284.03
2026-04-05,8.7,8.87,8.47,8.82,1344492.41
2026-04-06,8.83,9.15,8.72,8.81,2682459.36
2026-04-07,8.8,9.42,8.57,9.29,5126596.75
2026-04-08,9.29,9.34,8.84,8.85,3690230.33
2026-04-09,8.85,9.19,8.68,8.95,3835280.7
2026-04-10,8.95,9.18,8.88,9.09,2333686.56
2026-04-11,9.09,9.28,8.95,9.06,1746125.68
2026-04-12,9.06,9.09,8.68,8.73,2866517.68
2026-04-13,8.73,9.44,8.69,9.36,3781621.19
